Database name, Table Name, Field Name, Is Primary Key, Is Foreign Key, Type
station_weather, STATION, ID, True, False, number
station_weather, STATION, NETWORK_NAME, False, False, text
station_weather, STATION, SERVICES, False, False, text
station_weather, STATION, LOCAL_AUTHORITY, False, False, text
station_weather, ROUTE, TRAIN_ID, True, False, number
station_weather, ROUTE, STATION_ID, False, False, number
station_weather, WEEKLY_WEATHER, STATION_ID, True, False, number
station_weather, WEEKLY_WEATHER, DAY_OF_WEEK, False, False, text
station_weather, WEEKLY_WEATHER, HIGH_TEMPERATURE, False, False, number
station_weather, WEEKLY_WEATHER, LOW_TEMPERATURE, False, False, number
station_weather, WEEKLY_WEATHER, PRECIPITATION, False, False, number
station_weather, WEEKLY_WEATHER, WIND_SPEED_MPH, False, False, number
shop_membership, MEMBER, MEMBER_ID, True, False, number
shop_membership, MEMBER, CARD_NUMBER, False, False, text
shop_membership, MEMBER, NAME, False, False, text
shop_membership, MEMBER, HOMETOWN, False, False, text
shop_membership, MEMBER, LEVEL, False, False, number
shop_membership, BRANCH, BRANCH_ID, True, False, number
shop_membership, BRANCH, NAME, False, False, text
shop_membership, BRANCH, OPEN_YEAR, False, False, text
shop_membership, BRANCH, ADDRESS_ROAD, False, False, text
shop_membership, BRANCH, CITY, False, False, text
shop_membership, BRANCH, MEMBERSHIP_AMOUNT, False, False, text
shop_membership, MEMBERSHIP_REGISTER_BRANCH, MEMBER_ID, True, False, number
shop_membership, MEMBERSHIP_REGISTER_BRANCH, BRANCH_ID, False, False, text
shop_membership, MEMBERSHIP_REGISTER_BRANCH, REGISTER_YEAR, False, False, text
shop_membership, PURCHASE, MEMBER_ID, True, False, number
shop_membership, PURCHASE, BRANCH_ID, False, False, text
shop_membership, PURCHASE, YEAR, False, False, text
shop_membership, PURCHASE, TOTAL_POUNDS, False, False, number
driving_school, ADDRESSES, ADDRESS_ID, True, False, number
driving_school, ADDRESSES, LINE_1_NUMBER_BUILDING, False, False, text
driving_school, ADDRESSES, CITY, False, False, text
driving_school, ADDRESSES, ZIP_POSTCODE, False, False, text
driving_school, ADDRESSES, STATE_PROVINCE_COUNTY, False, False, text
driving_school, ADDRESSES, COUNTRY, False, False, text
driving_school, STAFF, STAFF_ID, True, False, number
driving_school, STAFF, STAFF_ADDRESS_ID, False, False, number
driving_school, STAFF, NICKNAME, False, False, text
driving_school, STAFF, FIRST_NAME, False, False, text
driving_school, STAFF, MIDDLE_NAME, False, False, text
driving_school, STAFF, LAST_NAME, False, False, text
driving_school, STAFF, DATE_OF_BIRTH, False, False, time
driving_school, STAFF, DATE_JOINED_STAFF, False, False, time
driving_school, STAFF, DATE_LEFT_STAFF, False, False, time
driving_school, VEHICLES, VEHICLE_ID, True, False, number
driving_school, VEHICLES, VEHICLE_DETAILS, False, False, text
driving_school, CUSTOMERS, CUSTOMER_ID, True, False, number
driving_school, CUSTOMERS, CUSTOMER_ADDRESS_ID, False, False, number
driving_school, CUSTOMERS, CUSTOMER_STATUS_CODE, False, False, text
driving_school, CUSTOMERS, DATE_BECAME_CUSTOMER, False, False, time
driving_school, CUSTOMERS, DATE_OF_BIRTH, False, False, time
driving_school, CUSTOMERS, FIRST_NAME, False, False, text
driving_school, CUSTOMERS, LAST_NAME, False, False, text
driving_school, CUSTOMERS, AMOUNT_OUTSTANDING, False, False, number
driving_school, CUSTOMERS, EMAIL_ADDRESS, False, False, text
driving_school, CUSTOMERS, PHONE_NUMBER, False, False, text
driving_school, CUSTOMERS, CELL_MOBILE_PHONE_NUMBER, False, False, text
driving_school, CUSTOMER_PAYMENTS, CUSTOMER_ID, True, False, number
driving_school, CUSTOMER_PAYMENTS, DATETIME_PAYMENT, False, False, time
driving_school, CUSTOMER_PAYMENTS, PAYMENT_METHOD_CODE, False, False, text
driving_school, CUSTOMER_PAYMENTS, AMOUNT_PAYMENT, False, False, number
driving_school, LESSONS, LESSON_ID, True, False, number
driving_school, LESSONS, CUSTOMER_ID, False, False, number
driving_school, LESSONS, LESSON_STATUS_CODE, False, False, text
driving_school, LESSONS, STAFF_ID, False, False, number
driving_school, LESSONS, VEHICLE_ID, False, False, number
driving_school, LESSONS, LESSON_DATE, False, False, time
driving_school, LESSONS, LESSON_TIME, False, False, text
driving_school, LESSONS, PRICE, False, False, number
concert_singer, STADIUM, STADIUM_ID, True, False, number
concert_singer, STADIUM, LOCATION, False, False, text
concert_singer, STADIUM, NAME, False, False, text
concert_singer, STADIUM, CAPACITY, False, False, number
concert_singer, STADIUM, HIGHEST, False, False, number
concert_singer, STADIUM, LOWEST, False, False, number
concert_singer, STADIUM, AVERAGE, False, False, number
concert_singer, SINGER, SINGER_ID, True, False, number
concert_singer, SINGER, NAME, False, False, text
concert_singer, SINGER, COUNTRY, False, False, text
concert_singer, SINGER, SONG_NAME, False, False, text
concert_singer, SINGER, SONG_RELEASE_YEAR, False, False, text
concert_singer, SINGER, AGE, False, False, number
concert_singer, SINGER, IS_MALE, False, False, others
concert_singer, CONCERT, CONCERT_ID, True, False, number
concert_singer, CONCERT, CONCERT_NAME, False, False, text
concert_singer, CONCERT, THEME, False, False, text
concert_singer, CONCERT, STADIUM_ID, False, False, text
concert_singer, CONCERT, YEAR, False, False, text
concert_singer, SINGER_IN_CONCERT, CONCERT_ID, True, False, number
concert_singer, SINGER_IN_CONCERT, SINGER_ID, False, False, text
music_2, SONGS, SONG_ID, True, False, number
music_2, SONGS, TITLE, False, False, text
music_2, ALBUMS, AID, True, False, number
music_2, ALBUMS, TITLE, False, False, text
music_2, ALBUMS, YEAR, False, False, number
music_2, ALBUMS, LABEL, False, False, text
music_2, ALBUMS, TYPE, False, False, text
music_2, BAND, ID, True, False, number
music_2, BAND, FIRST_NAME, False, False, text
music_2, BAND, LAST_NAME, False, False, text
music_2, INSTRUMENTS, SONG_ID, True, False, number
music_2, INSTRUMENTS, BANDMATE_ID, False, False, number
music_2, INSTRUMENTS, INSTRUMENT, False, False, text
music_2, PERFORMANCE, SONG_ID, True, False, number
music_2, PERFORMANCE, BANDMATE, False, False, number
music_2, PERFORMANCE, STAGE_POSITION, False, False, text
music_2, TRACK_LISTS, ALBUM_ID, True, False, number
music_2, TRACK_LISTS, POSITION, False, False, number
music_2, TRACK_LISTS, SONG_ID, False, False, number
music_2, VOCALS, SONG_ID, True, False, number
music_2, VOCALS, BANDMATE, False, False, number
music_2, VOCALS, TYPE, False, False, text
sports_competition, CLUB, CLUB_ID, True, False, number
sports_competition, CLUB, NAME, False, False, text
sports_competition, CLUB, REGION, False, False, text
sports_competition, CLUB, START_YEAR, False, False, text
sports_competition, CLUB_RANK, RANK, True, False, number
sports_competition, CLUB_RANK, CLUB_ID, False, False, number
sports_competition, CLUB_RANK, GOLD, False, False, number
sports_competition, CLUB_RANK, SILVER, False, False, number
sports_competition, CLUB_RANK, BRONZE, False, False, number
sports_competition, CLUB_RANK, TOTAL, False, False, number
sports_competition, PLAYER, PLAYER_ID, True, False, number
sports_competition, PLAYER, NAME, False, False, text
sports_competition, PLAYER, POSITION, False, False, text
sports_competition, PLAYER, CLUB_ID, False, False, number
sports_competition, PLAYER, APPS, False, False, number
sports_competition, PLAYER, TRIES, False, False, number
sports_competition, PLAYER, GOALS, False, False, text
sports_competition, PLAYER, POINTS, False, False, number
sports_competition, COMPETITION, COMPETITION_ID, True, False, number
sports_competition, COMPETITION, YEAR, False, False, number
sports_competition, COMPETITION, COMPETITION_TYPE, False, False, text
sports_competition, COMPETITION, COUNTRY, False, False, text
sports_competition, COMPETITION_RESULT, COMPETITION_ID, True, False, number
sports_competition, COMPETITION_RESULT, CLUB_ID_1, False, False, number
sports_competition, COMPETITION_RESULT, CLUB_ID_2, False, False, number
sports_competition, COMPETITION_RESULT, SCORE, False, False, text
railway, RAILWAY, RAILWAY_ID, True, False, number
railway, RAILWAY, RAILWAY, False, False, text
railway, RAILWAY, BUILDER, False, False, text
railway, RAILWAY, BUILT, False, False, text
railway, RAILWAY, WHEELS, False, False, text
railway, RAILWAY, LOCATION, False, False, text
railway, RAILWAY, OBJECTNUMBER, False, False, text
railway, TRAIN, TRAIN_ID, True, False, number
railway, TRAIN, TRAIN_NUM, False, False, text
railway, TRAIN, NAME, False, False, text
railway, TRAIN, FROM, False, False, text
railway, TRAIN, ARRIVAL, False, False, text
railway, TRAIN, RAILWAY_ID, False, False, number
railway, MANAGER, MANAGER_ID, True, False, number
railway, MANAGER, NAME, False, False, text
railway, MANAGER, COUNTRY, False, False, text
railway, MANAGER, WORKING_YEAR_STARTS, False, False, text
railway, MANAGER, AGE, False, False, number
railway, MANAGER, LEVEL, False, False, number
railway, RAILWAY_MANAGE, RAILWAY_ID, True, False, number
railway, RAILWAY_MANAGE, MANAGER_ID, False, False, number
railway, RAILWAY_MANAGE, FROM_YEAR, False, False, text
inn_1, ROOMS, ROOM_ID, True, False, text
inn_1, ROOMS, ROOM_NAME, False, False, text
inn_1, ROOMS, BEDS, False, False, number
inn_1, ROOMS, BED_TYPE, False, False, text
inn_1, ROOMS, MAX_OCCUPANCY, False, False, number
inn_1, ROOMS, BASE_PRICE, False, False, number
inn_1, ROOMS, DECOR, False, False, text
inn_1, RESERVATIONS, CODE, True, False, number
inn_1, RESERVATIONS, ROOM, False, False, text
inn_1, RESERVATIONS, CHECK_IN, False, False, text
inn_1, RESERVATIONS, CHECK_OUT, False, False, text
inn_1, RESERVATIONS, RATE, False, False, number
inn_1, RESERVATIONS, LAST_NAME, False, False, text
inn_1, RESERVATIONS, FIRST_NAME, False, False, text
inn_1, RESERVATIONS, ADULTS, False, False, number
inn_1, RESERVATIONS, KIDS, False, False, number
museum_visit, MUSEUM, MUSEUM_ID, True, False, number
museum_visit, MUSEUM, NAME, False, False, text
museum_visit, MUSEUM, NUM_OF_STAFF, False, False, number
museum_visit, MUSEUM, OPEN_YEAR, False, False, text
museum_visit, CUSTOMER, CUSTOMER_ID, True, False, number
museum_visit, CUSTOMER, NAME, False, False, text
museum_visit, CUSTOMER, LEVEL_OF_MEMBERSHIP, False, False, number
museum_visit, CUSTOMER, AGE, False, False, number
museum_visit, VISIT, MUSEUM_ID, True, False, number
museum_visit, VISIT, CUSTOMER_ID, False, False, text
museum_visit, VISIT, NUM_OF_TICKET, False, False, number
museum_visit, VISIT, TOTAL_SPENT, False, False, number
browser_web, WEB_CLIENT_ACCELERATOR, ID, True, False, number
browser_web, WEB_CLIENT_ACCELERATOR, NAME, False, False, text
browser_web, WEB_CLIENT_ACCELERATOR, OPERATING_SYSTEM, False, False, text
browser_web, WEB_CLIENT_ACCELERATOR, CLIENT, False, False, text
browser_web, WEB_CLIENT_ACCELERATOR, CONNECTION, False, False, text
browser_web, BROWSER, ID, True, False, number
browser_web, BROWSER, NAME, False, False, text
browser_web, BROWSER, MARKET_SHARE, False, False, number
browser_web, ACCELERATOR_COMPATIBLE_BROWSER, ACCELERATOR_ID, True, False, number
browser_web, ACCELERATOR_COMPATIBLE_BROWSER, BROWSER_ID, False, False, number
browser_web, ACCELERATOR_COMPATIBLE_BROWSER, COMPATIBLE_SINCE_YEAR, False, False, number
baseball_1, ALL_STAR, PLAYER_ID, False, False, text
baseball_1, ALL_STAR, YEAR, False, False, number
baseball_1, ALL_STAR, GAME_NUM, False, False, number
baseball_1, ALL_STAR, GAME_ID, False, False, text
baseball_1, ALL_STAR, TEAM_ID, False, False, text
baseball_1, ALL_STAR, LEAGUE_ID, False, False, text
baseball_1, ALL_STAR, GP, False, False, number
baseball_1, ALL_STAR, STARTING_POS, False, False, number
baseball_1, APPEARANCES, YEAR, False, False, number
baseball_1, APPEARANCES, TEAM_ID, False, False, text
baseball_1, APPEARANCES, LEAGUE_ID, False, False, text
baseball_1, APPEARANCES, PLAYER_ID, False, False, text
baseball_1, APPEARANCES, G_ALL, False, False, number
baseball_1, APPEARANCES, GS, False, False, number
baseball_1, APPEARANCES, G_BATTING, False, False, number
baseball_1, APPEARANCES, G_DEFENSE, False, False, number
baseball_1, APPEARANCES, G_P, False, False, number
baseball_1, APPEARANCES, G_C, False, False, number
baseball_1, APPEARANCES, G_1B, False, False, number
baseball_1, APPEARANCES, G_2B, False, False, number
baseball_1, APPEARANCES, G_3B, False, False, number
baseball_1, APPEARANCES, G_SS, False, False, number
baseball_1, APPEARANCES, G_LF, False, False, number
baseball_1, APPEARANCES, G_CF, False, False, number
baseball_1, APPEARANCES, G_RF, False, False, number
baseball_1, APPEARANCES, G_OF, False, False, number
baseball_1, APPEARANCES, G_DH, False, False, number
baseball_1, APPEARANCES, G_PH, False, False, number
baseball_1, APPEARANCES, G_PR, False, False, number
baseball_1, MANAGER_AWARD, PLAYER_ID, False, False, text
baseball_1, MANAGER_AWARD, AWARD_ID, False, False, text
baseball_1, MANAGER_AWARD, YEAR, False, False, number
baseball_1, MANAGER_AWARD, LEAGUE_ID, False, False, text
baseball_1, MANAGER_AWARD, TIE, False, False, text
baseball_1, MANAGER_AWARD, NOTES, False, False, number
baseball_1, PLAYER_AWARD, PLAYER_ID, False, False, text
baseball_1, PLAYER_AWARD, AWARD_ID, False, False, text
baseball_1, PLAYER_AWARD, YEAR, False, False, number
baseball_1, PLAYER_AWARD, LEAGUE_ID, False, False, text
baseball_1, PLAYER_AWARD, TIE, False, False, text
baseball_1, PLAYER_AWARD, NOTES, False, False, text
baseball_1, MANAGER_AWARD_VOTE, AWARD_ID, False, False, text
baseball_1, MANAGER_AWARD_VOTE, YEAR, False, False, number
baseball_1, MANAGER_AWARD_VOTE, LEAGUE_ID, False, False, text
baseball_1, MANAGER_AWARD_VOTE, PLAYER_ID, False, False, text
baseball_1, MANAGER_AWARD_VOTE, POINTS_WON, False, False, number
baseball_1, MANAGER_AWARD_VOTE, POINTS_MAX, False, False, number
baseball_1, MANAGER_AWARD_VOTE, VOTES_FIRST, False, False, number
baseball_1, PLAYER_AWARD_VOTE, AWARD_ID, False, False, text
baseball_1, PLAYER_AWARD_VOTE, YEAR, False, False, number
baseball_1, PLAYER_AWARD_VOTE, LEAGUE_ID, False, False, text
baseball_1, PLAYER_AWARD_VOTE, PLAYER_ID, False, False, text
baseball_1, PLAYER_AWARD_VOTE, POINTS_WON, False, False, number
baseball_1, PLAYER_AWARD_VOTE, POINTS_MAX, False, False, number
baseball_1, PLAYER_AWARD_VOTE, VOTES_FIRST, False, False, number
baseball_1, BATTING, PLAYER_ID, False, False, text
baseball_1, BATTING, YEAR, False, False, number
baseball_1, BATTING, STINT, False, False, number
baseball_1, BATTING, TEAM_ID, False, False, text
baseball_1, BATTING, LEAGUE_ID, False, False, text
baseball_1, BATTING, G, False, False, number
baseball_1, BATTING, AB, False, False, number
baseball_1, BATTING, R, False, False, number
baseball_1, BATTING, H, False, False, number
baseball_1, BATTING, DOUBLE, False, False, number
baseball_1, BATTING, TRIPLE, False, False, number
baseball_1, BATTING, HR, False, False, number
baseball_1, BATTING, RBI, False, False, number
baseball_1, BATTING, SB, False, False, number
baseball_1, BATTING, CS, False, False, number
baseball_1, BATTING, BB, False, False, number
baseball_1, BATTING, SO, False, False, number
baseball_1, BATTING, IBB, False, False, number
baseball_1, BATTING, HBP, False, False, number
baseball_1, BATTING, SH, False, False, number
baseball_1, BATTING, SF, False, False, number
baseball_1, BATTING, G_IDP, False, False, number
baseball_1, BATTING_POSTSEASON, YEAR, False, False, number
baseball_1, BATTING_POSTSEASON, ROUND, False, False, text
baseball_1, BATTING_POSTSEASON, PLAYER_ID, False, False, text
baseball_1, BATTING_POSTSEASON, TEAM_ID, False, False, text
baseball_1, BATTING_POSTSEASON, LEAGUE_ID, False, False, text
baseball_1, BATTING_POSTSEASON, G, False, False, number
baseball_1, BATTING_POSTSEASON, AB, False, False, number
baseball_1, BATTING_POSTSEASON, R, False, False, number
baseball_1, BATTING_POSTSEASON, H, False, False, number
baseball_1, BATTING_POSTSEASON, DOUBLE, False, False, number
baseball_1, BATTING_POSTSEASON, TRIPLE, False, False, number
baseball_1, BATTING_POSTSEASON, HR, False, False, number
baseball_1, BATTING_POSTSEASON, RBI, False, False, number
baseball_1, BATTING_POSTSEASON, SB, False, False, number
baseball_1, BATTING_POSTSEASON, CS, False, False, number
baseball_1, BATTING_POSTSEASON, BB, False, False, number
baseball_1, BATTING_POSTSEASON, SO, False, False, number
baseball_1, BATTING_POSTSEASON, IBB, False, False, number
baseball_1, BATTING_POSTSEASON, HBP, False, False, number
baseball_1, BATTING_POSTSEASON, SH, False, False, number
baseball_1, BATTING_POSTSEASON, SF, False, False, number
baseball_1, BATTING_POSTSEASON, G_IDP, False, False, number
baseball_1, PLAYER_COLLEGE, PLAYER_ID, False, False, text
baseball_1, PLAYER_COLLEGE, COLLEGE_ID, False, False, text
baseball_1, PLAYER_COLLEGE, YEAR, False, False, number
baseball_1, FIELDING, PLAYER_ID, False, False, text
baseball_1, FIELDING, YEAR, False, False, number
baseball_1, FIELDING, STINT, False, False, number
baseball_1, FIELDING, TEAM_ID, False, False, text
baseball_1, FIELDING, LEAGUE_ID, False, False, text
baseball_1, FIELDING, POS, False, False, text
baseball_1, FIELDING, G, False, False, number
baseball_1, FIELDING, GS, False, False, number
baseball_1, FIELDING, INN_OUTS, False, False, number
baseball_1, FIELDING, PO, False, False, number
baseball_1, FIELDING, A, False, False, number
baseball_1, FIELDING, E, False, False, number
baseball_1, FIELDING, DP, False, False, number
baseball_1, FIELDING, PB, False, False, number
baseball_1, FIELDING, WP, False, False, number
baseball_1, FIELDING, SB, False, False, number
baseball_1, FIELDING, CS, False, False, number
baseball_1, FIELDING, ZR, False, False, number
baseball_1, FIELDING_OUTFIELD, PLAYER_ID, False, False, text
baseball_1, FIELDING_OUTFIELD, YEAR, False, False, number
baseball_1, FIELDING_OUTFIELD, STINT, False, False, number
baseball_1, FIELDING_OUTFIELD, GLF, False, False, number
baseball_1, FIELDING_OUTFIELD, GCF, False, False, number
baseball_1, FIELDING_OUTFIELD, GRF, False, False, number
baseball_1, FIELDING_POSTSEASON, PLAYER_ID, False, False, text
baseball_1, FIELDING_POSTSEASON, YEAR, False, False, number
baseball_1, FIELDING_POSTSEASON, TEAM_ID, False, False, text
baseball_1, FIELDING_POSTSEASON, LEAGUE_ID, False, False, text
baseball_1, FIELDING_POSTSEASON, ROUND, False, False, text
baseball_1, FIELDING_POSTSEASON, POS, False, False, text
baseball_1, FIELDING_POSTSEASON, G, False, False, number
baseball_1, FIELDING_POSTSEASON, GS, False, False, number
baseball_1, FIELDING_POSTSEASON, INN_OUTS, False, False, number
baseball_1, FIELDING_POSTSEASON, PO, False, False, number
baseball_1, FIELDING_POSTSEASON, A, False, False, number
baseball_1, FIELDING_POSTSEASON, E, False, False, number
baseball_1, FIELDING_POSTSEASON, DP, False, False, number
baseball_1, FIELDING_POSTSEASON, TP, False, False, number
baseball_1, FIELDING_POSTSEASON, PB, False, False, number
baseball_1, FIELDING_POSTSEASON, SB, False, False, number
baseball_1, FIELDING_POSTSEASON, CS, False, False, number
baseball_1, HALL_OF_FAME, PLAYER_ID, False, False, text
baseball_1, HALL_OF_FAME, YEARID, False, False, number
baseball_1, HALL_OF_FAME, VOTEDBY, False, False, text
baseball_1, HALL_OF_FAME, BALLOTS, False, False, number
baseball_1, HALL_OF_FAME, NEEDED, False, False, number
baseball_1, HALL_OF_FAME, VOTES, False, False, number
baseball_1, HALL_OF_FAME, INDUCTED, False, False, text
baseball_1, HALL_OF_FAME, CATEGORY, False, False, text
baseball_1, HALL_OF_FAME, NEEDED_NOTE, False, False, text
baseball_1, HOME_GAME, YEAR, False, False, number
baseball_1, HOME_GAME, LEAGUE_ID, False, False, text
baseball_1, HOME_GAME, TEAM_ID, False, False, text
baseball_1, HOME_GAME, PARK_ID, False, False, text
baseball_1, HOME_GAME, SPAN_FIRST, False, False, text
baseball_1, HOME_GAME, SPAN_LAST, False, False, text
baseball_1, HOME_GAME, GAMES, False, False, number
baseball_1, HOME_GAME, OPENINGS, False, False, number
baseball_1, HOME_GAME, ATTENDANCE, False, False, number
baseball_1, MANAGER, PLAYER_ID, False, False, text
baseball_1, MANAGER, YEAR, False, False, number
baseball_1, MANAGER, TEAM_ID, False, False, text
baseball_1, MANAGER, LEAGUE_ID, False, False, text
baseball_1, MANAGER, INSEASON, False, False, number
baseball_1, MANAGER, G, False, False, number
baseball_1, MANAGER, W, False, False, number
baseball_1, MANAGER, L, False, False, number
baseball_1, MANAGER, RANK, False, False, number
baseball_1, MANAGER, PLYR_MGR, False, False, text
baseball_1, MANAGER_HALF, PLAYER_ID, False, False, text
baseball_1, MANAGER_HALF, YEAR, False, False, number
baseball_1, MANAGER_HALF, TEAM_ID, False, False, text
baseball_1, MANAGER_HALF, LEAGUE_ID, False, False, text
baseball_1, MANAGER_HALF, INSEASON, False, False, number
baseball_1, MANAGER_HALF, HALF, False, False, number
baseball_1, MANAGER_HALF, G, False, False, number
baseball_1, MANAGER_HALF, W, False, False, number
baseball_1, MANAGER_HALF, L, False, False, number
baseball_1, MANAGER_HALF, RANK, False, False, number
baseball_1, PLAYER, PLAYER_ID, False, False, text
baseball_1, PLAYER, BIRTH_YEAR, False, False, number
baseball_1, PLAYER, BIRTH_MONTH, False, False, number
baseball_1, PLAYER, BIRTH_DAY, False, False, number
baseball_1, PLAYER, BIRTH_COUNTRY, False, False, text
baseball_1, PLAYER, BIRTH_STATE, False, False, text
baseball_1, PLAYER, BIRTH_CITY, False, False, text
baseball_1, PLAYER, DEATH_YEAR, False, False, number
baseball_1, PLAYER, DEATH_MONTH, False, False, number
baseball_1, PLAYER, DEATH_DAY, False, False, number
baseball_1, PLAYER, DEATH_COUNTRY, False, False, text
baseball_1, PLAYER, DEATH_STATE, False, False, text
baseball_1, PLAYER, DEATH_CITY, False, False, text
baseball_1, PLAYER, NAME_FIRST, False, False, text
baseball_1, PLAYER, NAME_LAST, False, False, text
baseball_1, PLAYER, NAME_GIVEN, False, False, text
baseball_1, PLAYER, WEIGHT, False, False, number
baseball_1, PLAYER, HEIGHT, False, False, number
baseball_1, PLAYER, BATS, False, False, text
baseball_1, PLAYER, THROWS, False, False, text
baseball_1, PLAYER, DEBUT, False, False, text
baseball_1, PLAYER, FINAL_GAME, False, False, text
baseball_1, PLAYER, RETRO_ID, False, False, text
baseball_1, PLAYER, BBREF_ID, False, False, text
baseball_1, PARK, PARK_ID, False, False, text
baseball_1, PARK, PARK_NAME, False, False, text
baseball_1, PARK, PARK_ALIAS, False, False, text
baseball_1, PARK, CITY, False, False, text
baseball_1, PARK, STATE, False, False, text
baseball_1, PARK, COUNTRY, False, False, text
baseball_1, PITCHING, PLAYER_ID, False, False, text
baseball_1, PITCHING, YEAR, False, False, number
baseball_1, PITCHING, STINT, False, False, number
baseball_1, PITCHING, TEAM_ID, False, False, text
baseball_1, PITCHING, LEAGUE_ID, False, False, text
baseball_1, PITCHING, W, False, False, number
baseball_1, PITCHING, L, False, False, number
baseball_1, PITCHING, G, False, False, number
baseball_1, PITCHING, GS, False, False, number
baseball_1, PITCHING, CG, False, False, number
baseball_1, PITCHING, SHO, False, False, number
baseball_1, PITCHING, SV, False, False, number
baseball_1, PITCHING, IPOUTS, False, False, number
baseball_1, PITCHING, H, False, False, number
baseball_1, PITCHING, ER, False, False, number
baseball_1, PITCHING, HR, False, False, number
baseball_1, PITCHING, BB, False, False, number
baseball_1, PITCHING, SO, False, False, number
baseball_1, PITCHING, BAOPP, False, False, number
baseball_1, PITCHING, ERA, False, False, number
baseball_1, PITCHING, IBB, False, False, number
baseball_1, PITCHING, WP, False, False, number
baseball_1, PITCHING, HBP, False, False, number
baseball_1, PITCHING, BK, False, False, number
baseball_1, PITCHING, BFP, False, False, number
baseball_1, PITCHING, GF, False, False, number
baseball_1, PITCHING, R, False, False, number
baseball_1, PITCHING, SH, False, False, number
baseball_1, PITCHING, SF, False, False, number
baseball_1, PITCHING, G_IDP, False, False, number
baseball_1, PITCHING_POSTSEASON, PLAYER_ID, False, False, text
baseball_1, PITCHING_POSTSEASON, YEAR, False, False, number
baseball_1, PITCHING_POSTSEASON, ROUND, False, False, text
baseball_1, PITCHING_POSTSEASON, TEAM_ID, False, False, text
baseball_1, PITCHING_POSTSEASON, LEAGUE_ID, False, False, text
baseball_1, PITCHING_POSTSEASON, W, False, False, number
baseball_1, PITCHING_POSTSEASON, L, False, False, number
baseball_1, PITCHING_POSTSEASON, G, False, False, number
baseball_1, PITCHING_POSTSEASON, GS, False, False, number
baseball_1, PITCHING_POSTSEASON, CG, False, False, number
baseball_1, PITCHING_POSTSEASON, SHO, False, False, number
baseball_1, PITCHING_POSTSEASON, SV, False, False, number
baseball_1, PITCHING_POSTSEASON, IPOUTS, False, False, number
baseball_1, PITCHING_POSTSEASON, H, False, False, number
baseball_1, PITCHING_POSTSEASON, ER, False, False, number
baseball_1, PITCHING_POSTSEASON, HR, False, False, number
baseball_1, PITCHING_POSTSEASON, BB, False, False, number
baseball_1, PITCHING_POSTSEASON, SO, False, False, number
baseball_1, PITCHING_POSTSEASON, BAOPP, False, False, text
baseball_1, PITCHING_POSTSEASON, ERA, False, False, number
baseball_1, PITCHING_POSTSEASON, IBB, False, False, number
baseball_1, PITCHING_POSTSEASON, WP, False, False, number
baseball_1, PITCHING_POSTSEASON, HBP, False, False, number
baseball_1, PITCHING_POSTSEASON, BK, False, False, number
baseball_1, PITCHING_POSTSEASON, BFP, False, False, number
baseball_1, PITCHING_POSTSEASON, GF, False, False, number
baseball_1, PITCHING_POSTSEASON, R, False, False, number
baseball_1, PITCHING_POSTSEASON, SH, False, False, number
baseball_1, PITCHING_POSTSEASON, SF, False, False, number
baseball_1, PITCHING_POSTSEASON, G_IDP, False, False, number
baseball_1, SALARY, YEAR, False, False, number
baseball_1, SALARY, TEAM_ID, False, False, text
baseball_1, SALARY, LEAGUE_ID, False, False, text
baseball_1, SALARY, PLAYER_ID, False, False, text
baseball_1, SALARY, SALARY, False, False, number
baseball_1, COLLEGE, COLLEGE_ID, False, False, text
baseball_1, COLLEGE, NAME_FULL, False, False, text
baseball_1, COLLEGE, CITY, False, False, text
baseball_1, COLLEGE, STATE, False, False, text
baseball_1, COLLEGE, COUNTRY, False, False, text
baseball_1, POSTSEASON, YEAR, False, False, number
baseball_1, POSTSEASON, ROUND, False, False, text
baseball_1, POSTSEASON, TEAM_ID_WINNER, False, False, text
baseball_1, POSTSEASON, LEAGUE_ID_WINNER, False, False, text
baseball_1, POSTSEASON, TEAM_ID_LOSER, False, False, text
baseball_1, POSTSEASON, LEAGUE_ID_LOSER, False, False, text
baseball_1, POSTSEASON, WINS, False, False, number
baseball_1, POSTSEASON, LOSSES, False, False, number
baseball_1, POSTSEASON, TIES, False, False, number
baseball_1, TEAM, YEAR, False, False, number
baseball_1, TEAM, LEAGUE_ID, False, False, text
baseball_1, TEAM, TEAM_ID, False, False, text
baseball_1, TEAM, FRANCHISE_ID, False, False, text
baseball_1, TEAM, DIV_ID, False, False, text
baseball_1, TEAM, RANK, False, False, number
baseball_1, TEAM, G, False, False, number
baseball_1, TEAM, GHOME, False, False, number
baseball_1, TEAM, W, False, False, number
baseball_1, TEAM, L, False, False, number
baseball_1, TEAM, DIV_WIN, False, False, text
baseball_1, TEAM, WC_WIN, False, False, text
baseball_1, TEAM, LG_WIN, False, False, text
baseball_1, TEAM, WS_WIN, False, False, text
baseball_1, TEAM, R, False, False, number
baseball_1, TEAM, AB, False, False, number
baseball_1, TEAM, H, False, False, number
baseball_1, TEAM, DOUBLE, False, False, number
baseball_1, TEAM, TRIPLE, False, False, number
baseball_1, TEAM, HR, False, False, number
baseball_1, TEAM, BB, False, False, number
baseball_1, TEAM, SO, False, False, number
baseball_1, TEAM, SB, False, False, number
baseball_1, TEAM, CS, False, False, number
baseball_1, TEAM, HBP, False, False, number
baseball_1, TEAM, SF, False, False, number
